Date,Open,High,Low,Close,Adj Close,Volume
2002-11-22,93.480003,94.269997,93.269997,93.41999799999999,69.681831,32513800
2002-11-25,93.43,94.260002,92.769997,93.480003,69.72663100000001,33846400
2002-11-26,93.07,93.449997,91.620003,91.699997,68.398903,42284700
2002-11-27,92.519997,94.650002,92.43,94.279999,70.323318,37764000
2002-11-29,94.800003,94.949997,93.769997,93.980003,70.099541,19385700
2002-12-02,95.470001,96.050003,93.220001,94.129997,70.21145600000001,49911900
2002-12-03,93.25,93.400002,92.349998,92.870003,69.271606,34407700
2002-12-04,91.769997,93.139999,91.43,92.449997,68.958336,64040800
2002-12-05,92.730003,92.800003,91.099998,91.43,68.197525,36724900
2002-12-06,90.120003,92.16999799999999,89.980003,92.029999,68.64502,49824100
2002-12-09,91.07,91.459999,89.480003,89.5,66.757935,36789600
2002-12-10,90.019997,91.099998,89.760002,90.699997,67.653023,33319900
2002-12-11,90.41999799999999,91.620003,90.160004,90.779999,67.712677,39201000
2002-12-12,91.199997,91.489998,90.199997,90.769997,67.70523100000001,34465600
2002-12-13,89.910004,90.480003,89.269997,89.339996,66.63855699999999,36862200
2002-12-16,89.82,91.790001,89.660004,91.650002,68.361588,37098400
2002-12-17,91.370003,91.739998,90.739998,90.849998,67.76488499999999,32353900
2002-12-18,90.32,90.400002,89.33000200000001,89.800003,66.98168199999999,35612600
2002-12-19,89.349998,90.699997,88.599998,89.160004,66.504311,39264200
2002-12-20,89.199997,90.019997,89.099998,89.989998,67.453278,31176900
2002-12-23,89.589996,90.470001,89.309998,90.019997,67.47575400000001,22599300
2002-12-24,89.589996,89.860001,89.25,89.349998,66.973549,10937000
2002-12-26,89.699997,90.610001,88.839996,89.389999,67.00353199999999,17485600
2002-12-27,88.959999,89.290001,87.379997,87.379997,65.496887,22205700
2002-12-30,87.790001,88.470001,87.220001,88.110001,66.044106,29968000
2002-12-31,87.989998,88.43,87.110001,88.230003,66.134026,34036600
2003-01-02,88.849998,91.300003,88.540001,91.07,68.26280200000001,44516300
2003-01-03,90.910004,91.379997,90.5,91.349998,68.472664,32222600
2003-01-06,91.239998,93.489998,91.16999799999999,92.959999,69.679482,40984500
2003-01-07,92.900002,93.370003,92.199997,92.730003,69.50708,38640400
2003-01-08,92.199997,92.400002,91.050003,91.389999,68.502647,38702200
2003-01-09,91.82,93.18,91.410004,92.809998,69.567032,34804900
2003-01-10,91.949997,93.639999,91.800003,93.059998,69.754463,37768900
2003-01-13,93.540001,93.860001,92.440002,93.029999,69.731934,31649900
2003-01-14,92.690002,93.83000200000001,92.410004,93.33000200000001,69.956787,30733000
2003-01-15,93.540001,93.57,91.910004,92.400002,69.25972,33511800
2003-01-16,92.5,92.93,91.449997,92.019997,68.974876,44812100
2003-01-17,90.989998,92.300003,90.150002,90.660004,67.95548199999999,35618300
2003-01-21,90.870003,90.91999799999999,88.949997,89.25,66.898567,36826200
2003-01-22,88.769997,89.800003,88.0,88.16999799999999,66.089058,42286500
2003-01-23,88.75,89.379997,87.949997,88.709999,66.493813,55919800
2003-01-24,88.589996,88.68,86.16999799999999,86.379997,64.74733,68633900
2003-01-27,85.730003,86.800003,84.5,85.199997,63.862865,57884400
2003-01-28,85.629997,86.400002,85.129997,85.83000200000001,64.335075,46929100
2003-01-29,85.41999799999999,87.18,84.769997,86.480003,64.822319,53712200
2003-01-30,86.790001,86.879997,84.400002,84.43,63.285698,49845900
2003-01-31,84.150002,86.209999,84.150002,86.059998,64.507492,55317000
2003-02-03,86.139999,86.809998,85.91999799999999,86.230003,64.63490300000001,39696000
2003-02-04,85.309998,85.75,84.300003,85.379997,63.997761,43633400
2003-02-05,85.75,86.540001,84.480003,84.849998,63.600513,55270600
2003-02-06,84.370003,84.889999,83.650002,84.449997,63.300647999999995,53638000
2003-02-07,84.910004,84.989998,82.970001,83.41999799999999,62.528652,43165000
2003-02-10,83.459999,84.129997,82.650002,84.010002,62.970867000000005,45455900
2003-02-11,84.370003,84.879997,82.83000200000001,83.43,62.536120999999994,46861000
2003-02-12,83.160004,83.620003,82.089996,82.099998,61.539181000000006,35873600
2003-02-13,82.150002,82.660004,81.0,82.349998,61.726585,57934100
2003-02-14,82.370003,84.199997,81.82,84.150002,63.075782999999994,59580900
2003-02-18,84.529999,85.800003,84.389999,85.629997,64.18517299999999,39492700
2003-02-19,85.32,85.470001,84.279999,85.18,63.847839,31432000
2003-02-20,85.209999,85.41999799999999,84.050003,84.33000200000001,63.210735,29280100
2003-02-21,84.379997,85.739998,83.459999,85.18,63.847839,60955800
2003-02-24,84.93,85.0,83.589996,83.800003,62.813472999999995,30628600
2003-02-25,82.949997,84.489998,82.220001,84.470001,63.31567,56770600
2003-02-26,84.019997,84.529999,83.08000200000001,83.239998,62.393719,37787200
2003-02-27,83.699997,84.75,83.160004,84.339996,63.218227,51126000
2003-02-28,84.470001,85.230003,84.160004,84.900002,63.637985,43666800
2003-03-03,85.260002,85.779999,83.720001,84.089996,63.030857,42923100
2003-03-04,83.949997,84.010002,82.650002,82.75,62.02644300000001,31440500
2003-03-05,82.610001,83.540001,82.360001,83.449997,62.551109,43974700
2003-03-06,82.870003,83.519997,82.470001,82.75,62.02644300000001,41217700
2003-03-07,81.610001,83.989998,81.43,83.32,62.453686,63538000
2003-03-10,82.599998,82.860001,81.099998,81.32,60.95454399999999,41014100
2003-03-11,81.480003,82.0,80.480003,80.519997,60.354927,48102700
2003-03-12,80.379997,81.099998,79.379997,81.059998,60.759651,62459800
2003-03-13,82.18,83.910004,81.529999,83.860001,62.858470999999994,72117800
2003-03-14,84.199997,84.769997,83.349998,84.129997,63.060848,63951800
2003-03-17,83.459999,86.949997,83.220001,86.779999,65.047173,88217500
2003-03-18,87.150002,87.349998,86.279999,87.290001,65.429413,50792300
2003-03-19,87.279999,88.160004,86.68,87.959999,65.931648,49630800
2003-03-20,87.33000200000001,88.589996,86.349998,88.150002,66.074074,67321600
2003-03-21,88.800003,89.879997,87.93,89.66999799999999,67.484421,71165300
2003-03-24,88.019997,88.139999,86.349998,86.690002,65.241722,65398900
2003-03-25,86.739998,88.260002,86.440002,87.519997,65.866364,61040100
2003-03-26,87.559998,87.849998,86.800003,87.08000200000001,65.53523299999999,45740800
2003-03-27,86.400002,87.660004,85.989998,87.150002,65.587906,53120200
2003-03-28,86.470001,87.279999,86.25,86.709999,65.25676,32583000
2003-03-31,85.349998,86.589996,84.400002,84.739998,63.774166,61119500
2003-04-01,85.25,86.389999,84.910004,86.040001,64.752548,53574000
2003-04-02,87.540001,88.769997,87.5,88.120003,66.317894,50431200
2003-04-03,88.870003,88.989998,87.650002,87.699997,66.001816,48755500
2003-04-04,88.43,88.589996,87.620003,88.220001,66.393158,36250100
2003-04-07,90.339996,90.849998,87.970001,88.050003,66.265213,69776200
2003-04-08,88.300003,88.650002,87.709999,88.190002,66.370583,39712700
2003-04-09,88.360001,89.099998,86.769997,87.029999,65.497589,55647300
2003-04-10,87.089996,87.629997,85.709999,87.510002,65.858818,41812400
2003-04-11,88.160004,88.699997,86.860001,87.150002,65.587906,47730100
2003-04-14,87.470001,89.0,87.0,88.949997,66.942543,36711700
2003-04-15,88.839996,89.779999,88.41999799999999,89.779999,67.567207,49709800
2003-04-16,89.910004,90.059998,88.029999,88.25,66.41573299999999,51788000
2003-04-17,88.300003,89.720001,88.190002,89.559998,67.401619,37403100
2003-04-21,89.860001,90.160004,89.059998,89.650002,67.46936,32052700
2003-04-22,89.099998,91.559998,88.889999,91.339996,68.741203,59763600
2003-04-23,91.620003,92.349998,91.239998,92.18,69.373421,44227100
2003-04-24,91.529999,92.08000200000001,90.959999,91.360001,68.75625600000001,49692400
2003-04-25,91.300003,91.470001,90.019997,90.230003,67.905876,43917200
2003-04-28,90.440002,92.190002,90.300003,91.790001,69.079903,46432900
2003-04-29,92.139999,92.800003,91.400002,92.110001,69.320717,52017100
2003-04-30,91.910004,92.57,91.410004,91.910004,69.170174,48709100
2003-05-01,91.91999799999999,92.730003,90.5,91.900002,69.162704,50240400
2003-05-02,91.559998,93.470001,91.489998,93.209999,70.14856,50201500
2003-05-05,93.470001,93.779999,92.5,93.029999,70.0131,35437800
2003-05-06,93.040001,94.379997,93.0,93.910004,70.67540699999999,44401000
2003-05-07,93.41999799999999,94.139999,92.970001,93.389999,70.28402700000001,41413100
2003-05-08,92.519997,93.33000200000001,92.279999,92.449997,69.576614,40570700
2003-05-09,92.83000200000001,93.800003,92.610001,93.730003,70.539925,33608100
2003-05-12,93.5,95.120003,93.279999,94.879997,71.405411,35662300
2003-05-13,94.529999,95.18,94.260002,94.709999,71.277428,39253600
2003-05-14,95.089996,95.239998,93.910004,94.510002,71.126938,32195100
2003-05-15,94.889999,95.33000200000001,94.25,95.110001,71.578468,43879200
2003-05-16,94.889999,95.449997,94.260002,94.870003,71.39788100000001,38905000
2003-05-19,94.150002,94.41999799999999,92.33000200000001,92.650002,69.727127,41606000
2003-05-20,92.82,93.029999,91.589996,92.459999,69.584129,55404600
2003-05-21,92.110001,92.879997,91.910004,92.650002,69.727127,49333800
2003-05-22,92.949997,94.050003,92.68,93.57,70.41950200000001,38421800
2003-05-23,93.529999,93.980003,93.139999,93.760002,70.5625,26155900
2003-05-27,93.300003,95.839996,93.07,95.400002,71.79673000000001,43719200
2003-05-28,95.849998,96.470001,95.43,95.66999799999999,71.999924,37727100
2003-05-29,95.879997,96.82,95.08000200000001,95.41999799999999,71.81178299999999,50844200
2003-05-30,95.900002,97.089996,95.559998,96.949997,72.963234,52529500
2003-06-02,97.529999,98.449997,96.66999799999999,97.349998,73.264297,50305500
2003-06-03,97.150002,97.839996,96.849998,97.75,73.565315,38254500
2003-06-04,97.660004,99.349998,97.57,99.160004,74.62645,49360700
2003-06-05,98.58000200000001,99.650002,98.269997,99.650002,74.995239,46262400
2003-06-06,100.400002,101.400002,99.129997,99.260002,74.701729,60356800
2003-06-09,98.769997,99.099998,97.769997,98.25,73.94160500000001,37808500
2003-06-10,98.459999,99.260002,98.190002,99.25,74.694183,29965900
2003-06-11,99.160004,100.389999,98.709999,100.300003,75.48439,37610200
2003-06-12,100.75,100.900002,99.620003,100.610001,75.71770500000001,36442000
2003-06-13,100.610001,100.75,98.949997,99.559998,74.927483,48628300
2003-06-16,99.959999,101.699997,99.800003,101.660004,76.507935,36326300
2003-06-17,102.07,102.18,101.230003,101.660004,76.507935,36801800
2003-06-18,101.290001,102.139999,101.0,101.57,76.44019300000001,35521000
2003-06-19,101.639999,101.730003,99.839996,100.019997,75.273666,43551700
2003-06-20,100.389999,100.5,99.41999799999999,99.440002,75.10749799999999,41545000
2003-06-23,99.449997,99.660004,97.91999799999999,98.41999799999999,74.33710500000001,34237500
2003-06-24,98.220001,99.089996,98.019997,98.519997,74.41263599999999,36213600
2003-06-25,98.529999,99.440002,97.529999,97.529999,73.66487099999999,47743400
2003-06-26,97.779999,98.980003,96.959999,98.800003,74.624115,33477300
2003-06-27,98.75,99.190002,97.58000200000001,97.660004,73.763092,54208800
2003-06-30,98.220001,98.66999799999999,97.470001,97.629997,73.740433,33349000
2003-07-01,97.25,98.849998,96.43,98.529999,74.42018900000001,51322800
2003-07-02,98.769997,99.790001,98.57,99.769997,75.356796,34662100
2003-07-03,99.07,99.849998,97.900002,98.739998,74.578812,30792800
2003-07-07,99.650002,100.900002,99.650002,100.699997,76.059196,31391100
2003-07-08,100.5,101.290001,100.16999799999999,101.150002,76.39907099999999,30952500
2003-07-09,100.91999799999999,101.400002,100.029999,100.58000200000001,75.968552,36528500
2003-07-10,99.839996,100.040001,98.629997,99.300003,75.00177,49777700
2003-07-11,99.389999,100.449997,99.389999,100.239998,75.711792,39976300
2003-07-14,101.199997,101.900002,100.449997,100.730003,76.081863,42114900
2003-07-15,101.379997,101.459999,99.949997,100.510002,75.915672,42573600
2003-07-16,100.809998,100.870003,99.230003,99.91999799999999,75.470062,39894200
2003-07-17,99.150002,99.879997,98.160004,98.5,74.397499,52253500
2003-07-18,99.019997,99.800003,98.459999,99.510002,75.16037,35698100
2003-07-21,99.449997,99.489998,97.849998,98.279999,74.231346,34786000
2003-07-22,98.690002,99.410004,97.91999799999999,99.16999799999999,74.90358,49968300
2003-07-23,99.209999,99.449997,98.279999,99.239998,74.956467,37275400
2003-07-24,99.989998,100.339996,98.370003,98.489998,74.389969,40896200
2003-07-25,98.660004,100.290001,98.040001,100.230003,75.704208,43241100
2003-07-28,100.370003,100.980003,99.66999799999999,99.860001,75.424759,34382800
2003-07-29,100.139999,100.260002,98.68,99.400002,75.077309,53472100
2003-07-30,99.599998,99.75,98.93,99.160004,74.896019,28363300
2003-07-31,99.980003,100.910004,99.16999799999999,99.389999,75.069748,54937200
2003-08-01,99.190002,99.529999,98.239998,98.510002,74.405067,49321000
2003-08-04,98.309998,99.0,97.0,98.510002,74.405067,55214100
2003-08-05,98.410004,98.760002,96.339996,96.41999799999999,72.8265,61415600
2003-08-06,96.690002,98.059998,96.41999799999999,96.980003,73.249466,50096900
2003-08-07,97.16999799999999,98.07,96.760002,98.0,74.019882,43427400
2003-08-08,98.32,98.550003,97.760002,98.279999,74.231346,27357300
2003-08-11,98.260002,99.040001,97.839996,98.650002,74.510818,34631400
2003-08-12,98.709999,99.589996,98.41999799999999,99.550003,75.190636,43285600
2003-08-13,99.82,99.849998,98.529999,99.040001,74.805397,36152000
2003-08-14,99.099998,99.75,98.449997,99.309998,75.009323,35525100
2003-08-15,99.360001,99.790001,99.120003,99.620003,75.24346899999999,12567000
2003-08-18,99.93,100.599998,99.739998,100.480003,75.893051,22873800
2003-08-19,100.690002,100.940002,100.0,100.860001,76.180054,37437700
2003-08-20,100.290001,100.889999,100.160004,100.449997,75.870369,21295300
2003-08-21,101.050003,101.519997,100.400002,100.769997,76.112053,46494200
2003-08-22,101.75,101.82,99.730003,99.769997,75.356796,52040300
2003-08-25,99.709999,100.83000200000001,99.279999,99.93,75.477615,23473000
2003-08-26,99.5,100.389999,98.83000200000001,100.110001,75.613571,45065800
2003-08-27,100.050003,100.360001,99.57,100.139999,75.636223,18919500
2003-08-28,100.400002,101.0,99.660004,100.760002,76.104538,27402400
2003-08-29,100.610001,101.480003,100.480003,101.440002,76.618134,28706600
2003-09-02,101.639999,102.879997,101.050003,102.800003,77.64534,49419100
2003-09-03,103.029999,103.699997,102.779999,103.360001,78.068306,44912400
2003-09-04,103.099998,103.550003,102.760002,103.410004,78.106064,28381000
2003-09-05,102.940002,103.550003,102.400002,102.83000200000001,77.66800699999999,31637300
2003-09-08,103.040001,103.879997,102.93,103.68,78.31002,32632800
2003-09-09,103.370003,103.459999,102.68,103.0,77.796402,35053200
2003-09-10,102.529999,102.800003,101.550003,101.959999,77.01088,45904900
2003-09-11,102.099998,102.760002,101.839996,102.260002,77.23745699999999,38396300
2003-09-12,101.910004,102.639999,101.349998,102.449997,77.380974,42524800
2003-09-15,102.519997,102.629997,101.949997,102.089996,77.109062,21312800
2003-09-16,102.230003,103.639999,102.16999799999999,103.58000200000001,78.234482,37892600
2003-09-17,103.480003,103.790001,103.050003,103.379997,78.083382,31885800
2003-09-18,103.400002,104.699997,103.16999799999999,104.599998,79.00488299999999,30243600
2003-09-19,104.269997,104.599998,103.400002,103.66999799999999,78.603065,34331600
2003-09-22,102.849998,102.959999,102.029999,102.550003,77.753845,36677400
2003-09-23,102.589996,103.290001,102.360001,102.940002,78.049553,32489200
2003-09-24,103.120003,103.220001,101.07,101.110001,76.662025,41694700
2003-09-25,101.410004,101.879997,100.199997,100.279999,76.03274499999999,52673100
2003-09-26,100.440002,100.660004,99.849998,99.949997,75.782516,42914700
2003-09-29,100.300003,100.989998,99.790001,100.93,76.52555100000001,36771600
2003-09-30,100.480003,100.760002,99.25,99.949997,75.782516,70764500
2003-10-01,100.239998,102.18,100.199997,102.08000200000001,77.397499,65797600
2003-10-02,101.93,102.559998,101.629997,102.449997,77.678001,44591500
2003-10-03,103.66999799999999,104.279999,103.08000200000001,103.389999,78.390732,48806900
2003-10-06,103.480003,103.989998,103.199997,103.860001,78.747101,20226500
2003-10-07,103.260002,104.309998,102.910004,104.260002,79.05038499999999,42602900
2003-10-08,104.33000200000001,104.389999,103.410004,104.0,78.853264,30920800
2003-10-09,104.879997,105.220001,103.83000200000001,104.279999,79.065559,40066500
2003-10-10,104.269997,104.599998,103.910004,104.57,79.285416,22682800
2003-10-13,104.709999,105.290001,104.510002,104.900002,79.535637,23825600
2003-10-14,104.800003,105.43,104.360001,105.269997,79.816154,38484400
2003-10-15,105.860001,105.889999,104.639999,104.989998,79.603874,39021700
2003-10-16,104.68,105.730003,104.650002,105.410004,79.92231,32772200
2003-10-17,105.470001,105.629997,103.980003,104.260002,79.05038499999999,32790300
2003-10-20,104.449997,105.040001,103.940002,105.040001,79.641762,27657000
2003-10-21,104.82,105.279999,104.32,104.860001,79.50529499999999,26729100
2003-10-22,104.029999,104.190002,103.190002,103.540001,78.504471,33914500
2003-10-23,102.889999,103.949997,102.839996,103.349998,78.360428,45830500
2003-10-24,102.83000200000001,103.58000200000001,102.18,103.58000200000001,78.534813,51723600
2003-10-27,103.739998,104.18,103.269997,103.629997,78.572731,32460200
2003-10-28,103.980003,105.150002,103.82,105.040001,79.641762,34956200
2003-10-29,104.769997,105.43,103.870003,105.18,79.74794,30955400
2003-10-30,105.790001,105.970001,104.800003,105.400002,79.914726,39123100
2003-10-31,105.400002,105.739998,105.220001,105.300003,79.838913,25761600
2003-11-03,105.75,106.610001,105.709999,105.989998,80.36206800000001,37589300
2003-11-04,105.989998,106.269997,105.58000200000001,105.760002,80.187653,31421600
2003-11-05,105.489998,105.970001,104.900002,105.839996,80.248367,33558800
2003-11-06,105.599998,106.440002,105.099998,106.400002,80.672943,28392300
2003-11-07,106.639999,106.720001,105.57,105.610001,80.07399000000001,31723200
2003-11-10,105.739998,105.839996,105.010002,105.18,79.74794,25530800
2003-11-11,105.089996,105.33000200000001,104.800003,105.150002,79.72518199999999,26558600
2003-11-12,105.230003,106.470001,105.160004,106.33000200000001,80.619865,28000000
2003-11-13,106.010002,106.540001,105.779999,106.360001,80.642616,29714800
2003-11-14,106.400002,106.949997,105.290001,105.459999,79.960228,49158500
2003-11-17,104.910004,105.139999,104.040001,104.93,79.55834200000001,44382100
2003-11-18,105.239998,105.449997,103.699997,103.839996,78.731949,41155000
2003-11-19,104.029999,105.010002,103.91999799999999,104.720001,79.399147,29827000
2003-11-20,104.0,105.239998,103.75,103.779999,78.68647,53578700
2003-11-21,104.239998,104.33000200000001,103.620003,104.209999,79.012451,30016000
2003-11-24,104.690002,105.779999,104.68,105.589996,80.0588,28906400
2003-11-25,105.730003,106.41999799999999,105.449997,105.989998,80.36206800000001,37580000
2003-11-26,106.41999799999999,106.449997,105.389999,106.370003,80.650192,33053600
2003-11-28,106.279999,106.660004,106.199997,106.449997,80.710876,10507500
2003-12-01,106.849998,107.68,106.800003,107.599998,81.582779,38699000
2003-12-02,107.379997,107.769997,107.07,107.33000200000001,81.37804399999999,35352000
2003-12-03,107.650002,108.08000200000001,107.07,107.160004,81.249176,39078600
2003-12-04,107.16999799999999,107.720001,106.940002,107.599998,81.582779,36089500
2003-12-05,107.120003,107.800003,106.620003,106.849998,81.01413000000001,28824400
2003-12-08,106.739998,107.639999,106.68,107.57,81.560028,32482900
2003-12-09,107.900002,107.93,106.540001,106.739998,80.930725,43596100
2003-12-10,106.769997,106.980003,105.959999,106.730003,80.923164,36915400
2003-12-11,106.68,108.099998,106.66999799999999,107.93,81.832993,45304000
2003-12-12,107.970001,108.199997,107.389999,108.139999,81.992226,34142200
2003-12-15,109.16999799999999,109.230003,107.480003,107.599998,81.582779,38693400
2003-12-16,107.68,108.5,107.519997,108.160004,82.007378,32894200
2003-12-17,108.059998,108.5,107.800003,108.5,82.265167,23198800
2003-12-18,108.550003,109.730003,108.389999,109.720001,83.190186,29353100
2003-12-19,109.300003,109.370003,108.58000200000001,108.900002,82.958611,41465100
2003-12-22,108.790001,109.660004,108.779999,109.660004,83.537544,27611300
2003-12-23,109.480003,109.949997,109.379997,109.730003,83.59088100000001,24741200
2003-12-24,109.519997,109.879997,109.43,109.620003,83.507072,8055800
2003-12-26,109.709999,110.08000200000001,109.629997,109.699997,83.568016,8308400
2003-12-29,110.099998,111.269997,109.779999,111.160004,84.680222,22483700
2003-12-30,111.089996,111.269997,110.849998,111.18,84.69545699999999,19559500
2003-12-31,111.220001,111.519997,110.839996,111.279999,84.771683,31501800
2004-01-02,111.739998,112.190002,110.730003,111.230003,84.733582,38072300
2004-01-05,111.690002,112.519997,111.589996,112.440002,85.655327,27959800
2004-01-06,112.160004,112.730003,112.0,112.550003,85.73912800000001,20472800
2004-01-07,112.389999,113.059998,111.889999,112.93,86.028587,30170400
2004-01-08,113.25,113.410004,112.769997,113.379997,86.371361,36438400
2004-01-09,112.83000200000001,113.5,112.269997,112.389999,85.617249,54084300
2004-01-12,112.550003,113.25,112.360001,113.220001,86.249504,31564100
2004-01-13,113.089996,113.230003,111.760002,112.559998,85.746727,54239700
2004-01-14,112.760002,113.660004,112.66999799999999,113.5,86.462837,30112800
2004-01-15,113.57,114.059998,112.58000200000001,113.779999,86.676125,38408700
2004-01-16,114.040001,114.309998,113.629997,114.230003,87.01892099999999,31922700
2004-01-20,114.529999,114.650002,113.82,114.199997,86.996071,29863000
2004-01-21,114.129997,115.300003,113.720001,115.099998,87.681656,30725000
2004-01-22,115.139999,115.379997,114.58000200000001,114.800003,87.45314,29888500
2004-01-23,115.0,115.370003,113.949997,114.43,87.171288,44245300
2004-01-26,114.389999,115.93,114.379997,115.870003,88.268242,30460600
2004-01-27,115.75,116.5,114.650002,114.68,87.361725,35322800
2004-01-28,114.980003,115.279999,112.940002,113.370003,86.36377,52621300
2004-01-29,113.559998,113.849998,112.559998,113.480003,86.447586,60117100
2004-01-30,113.519997,113.720001,113.089996,113.480003,86.447586,30984400
2004-02-02,113.699997,114.68,113.120003,113.970001,86.82086899999999,38832400
2004-02-03,113.739998,114.139999,113.440002,113.779999,86.676125,25093500
2004-02-04,113.190002,113.730003,112.790001,112.849998,85.967659,39332600
2004-02-05,113.16999799999999,113.540001,112.779999,113.18,86.219048,37226800
2004-02-06,113.41999799999999,114.699997,113.199997,114.449997,87.18650799999999,37216000
2004-02-09,114.66999799999999,114.870003,114.290001,114.480003,87.209351,24851300
2004-02-10,114.279999,115.139999,114.260002,114.849998,87.491241,27908100
2004-02-11,114.849998,116.389999,114.16999799999999,116.07,88.420601,42965700
2004-02-12,115.970001,116.269997,115.58000200000001,115.650002,88.100655,27814700
2004-02-13,115.82,116.199997,114.75,115.129997,87.70452900000001,44739900
2004-02-17,115.849998,116.43,115.769997,116.16999799999999,88.496788,23984300
2004-02-18,116.199997,116.599998,115.349998,115.660004,88.108253,28618000
2004-02-19,116.33000200000001,116.389999,115.059998,115.230003,87.78072399999999,51146200
2004-02-20,115.480003,115.559998,114.32,114.879997,87.514084,46728800
2004-02-23,115.220001,115.260002,114.16999799999999,114.589996,87.293159,36357000
2004-02-24,114.269997,114.989998,113.029999,114.389999,87.140816,43953000
2004-02-25,114.459999,115.059998,114.32,114.870003,87.506477,31213600
2004-02-26,114.610001,115.290001,114.339996,114.940002,87.559784,29683000
2004-02-27,115.190002,115.739998,114.629997,115.019997,87.62071999999999,39312000
2004-03-01,115.43,116.339996,115.25,116.160004,88.489189,33130800
2004-03-02,115.940002,116.970001,115.230003,115.480003,87.97114599999999,38556400
2004-03-03,115.25,115.870003,114.91999799999999,115.690002,88.131126,31346200
2004-03-04,115.720001,116.099998,115.519997,115.989998,88.359673,21060000
2004-03-05,115.41999799999999,116.949997,115.279999,116.379997,88.65677600000001,55905600
2004-03-08,116.339996,116.620003,114.910004,114.959999,87.57502,39281600
2004-03-09,115.099998,115.209999,114.239998,114.5,87.224609,39746100
2004-03-10,114.720001,114.769997,112.559998,112.58000200000001,85.761971,67671800
2004-03-11,112.400002,113.269997,111.099998,111.120003,84.649796,89134800
2004-03-12,111.730003,112.709999,111.58000200000001,112.58000200000001,85.761971,54012200
2004-03-15,112.269997,112.349998,110.900002,111.199997,84.710709,57677200
2004-03-16,111.779999,112.059998,110.839996,111.790001,85.160149,59832600
2004-03-17,112.18,113.260002,112.099998,113.040001,86.11239599999999,41607300
2004-03-18,112.699997,113.269997,111.93,113.07,86.135246,60014300
2004-03-19,112.410004,112.57,111.040001,111.059998,84.900665,48636200
2004-03-22,110.540001,110.57,109.099998,109.650002,83.822769,62752100
2004-03-23,110.25,110.400002,109.360001,109.459999,83.677521,54080200
2004-03-24,109.58000200000001,110.139999,108.849998,109.550003,83.746307,51584300
2004-03-25,110.08000200000001,111.300003,109.790001,111.0,84.85476700000001,49873600
2004-03-26,110.959999,111.790001,110.800003,111.029999,84.877716,37409500
2004-03-29,111.629997,112.739998,111.58000200000001,112.589996,86.070251,44113600
2004-03-30,112.300003,113.07,112.220001,112.970001,86.360764,39059900
2004-03-31,112.989998,113.400002,112.379997,113.099998,86.460144,48517600
2004-04-01,113.07,113.870003,113.050003,113.779999,86.97998,45103800
2004-04-02,114.809998,114.839996,113.900002,114.639999,87.637421,50987700
2004-04-05,114.459999,115.379997,114.440002,115.269997,88.119026,30251800
2004-04-06,114.83000200000001,115.18,114.620003,114.900002,87.836159,28420900
2004-04-07,114.949997,114.980003,114.110001,114.629997,87.629738,45890500
2004-04-08,115.410004,115.410004,113.739998,114.370003,87.431015,46929700
2004-04-12,114.58000200000001,115.08000200000001,114.57,114.82,87.775024,23085200
2004-04-13,115.260002,115.300003,113.019997,113.209999,86.544235,56210300
2004-04-14,112.610001,113.639999,112.550003,113.389999,86.681824,62322300
2004-04-15,113.449997,113.779999,112.360001,112.959999,86.353134,61602500
2004-04-16,113.379997,114.050003,112.980003,113.83000200000001,87.01821899999999,47059200
2004-04-19,113.550003,113.989998,113.269997,113.83000200000001,87.01821899999999,28277600
2004-04-20,114.08000200000001,114.32,111.779999,111.91999799999999,85.558075,53299400
2004-04-21,112.199997,112.949997,111.870003,112.66999799999999,86.131439,50177300
2004-04-22,112.480003,114.66999799999999,112.440002,114.25,87.339287,62071500
2004-04-23,114.41999799999999,114.57,113.790001,114.360001,87.423355,29395700
2004-04-26,114.5,114.940002,113.599998,114.199997,87.30103299999999,35515200
2004-04-27,114.230003,115.120003,113.959999,114.300003,87.377487,43485500
2004-04-28,113.889999,114.010002,112.5,112.82,86.246094,50165800
2004-04-29,112.720001,113.32,111.160004,111.83000200000001,85.489296,69687600
2004-04-30,112.16999799999999,112.379997,110.900002,110.959999,84.824196,48681400
2004-05-03,111.370003,112.290001,111.349998,112.150002,85.733917,33758000
2004-05-04,112.25,113.260002,111.660004,112.059998,85.665092,51185100
2004-05-05,112.410004,112.959999,112.160004,112.779999,86.215508,34405000
2004-05-06,112.019997,112.589996,111.0,111.809998,85.474007,54997000
2004-05-07,111.220001,112.230003,109.959999,109.959999,84.059753,60950000
2004-05-10,109.440002,109.75,108.360001,108.83000200000001,83.195892,75279400
2004-05-11,109.459999,110.050003,109.33000200000001,109.75,83.89924599999999,48300600
2004-05-12,109.57,110.540001,108.059998,110.449997,84.434296,90830500
2004-05-13,109.760002,110.809998,109.629997,109.989998,84.082672,57393700
2004-05-14,109.949997,110.739998,109.269997,110.040001,84.12088,54123100
2004-05-17,108.889999,109.5,108.410004,109.099998,83.402313,55020400
2004-05-18,109.489998,109.940002,109.33000200000001,109.650002,83.822769,30193100
2004-05-19,110.5,111.18,109.150002,109.269997,83.532257,54804100
2004-05-20,109.449997,109.870003,109.040001,109.620003,83.799835,38082900
2004-05-21,109.970001,110.550003,109.470001,109.809998,83.945084,47480400
2004-05-24,110.529999,110.760002,109.68,110.269997,84.296715,40961500
